week_start,year,week,product_id,prod_type,sales_forecast,actual_sales
2025-02-03,2025,6,SKU-0013,Electronics,53.519999999999996,55.1
2025-02-03,2025,6,SKU-0014,Electronics,69.77,80.81
2025-02-03,2025,6,SKU-0015,Electronics,63.980000000000004,57.67
2025-02-03,2025,6,SKU-0016,Electronics,59.93,58.93
2025-02-03,2025,6,SKU-0019,Electronics,61.269999999999996,50.68
2025-02-03,2025,6,SKU-0021,Electronics,58.41,60.23
2025-02-03,2025,6,SKU-0023,Electronics,61.26,48.730000000000004
2025-02-03,2025,6,SKU-0024,Electronics,66.55,69.35
2025-02-03,2025,6,SKU-0025,Electronics,55.18,56.01
2025-02-03,2025,6,SKU-0027,Apparel,98.52000000000001,101.53999999999999
2025-02-03,2025,6,SKU-0028,Apparel,104.44,120.75999999999999
2025-02-03,2025,6,SKU-0029,Apparel,102.78,95.57
2025-02-03,2025,6,SKU-0030,Apparel,102.8,108.55
2025-02-03,2025,6,SKU-0031,Apparel,98.66,101.71
2025-02-03,2025,6,SKU-0032,Apparel,105.11,101.83
2025-02-03,2025,6,SKU-0033,Apparel,99.52000000000001,99.77000000000001
2025-02-03,2025,6,SKU-0034,Apparel,102.25,102.37
2025-02-03,2025,6,SKU-0035,Apparel,106.72,103.33000000000001
2025-02-03,2025,6,SKU-0036,Apparel,97.72,94.38999999999999
2025-02-03,2025,6,SKU-0037,Apparel,97.58,89.88
2025-02-03,2025,6,SKU-0038,Apparel,110.85,110.42
2025-02-03,2025,6,SKU-0039,Apparel,105.92,105.94
2025-02-03,2025,6,SKU-0040,Apparel,104.1,83.87
2025-02-03,2025,6,SKU-0041,Apparel,100.93,93.18
2025-02-03,2025,6,SKU-0043,Apparel,107.25,104.08000000000001
2025-02-03,2025,6,SKU-0044,Apparel,110.19,113.87
2025-02-03,2025,6,SKU-0045,Apparel,110.53,102.28
2025-02-03,2025,6,SKU-0047,Apparel,104.92,105.56
2025-02-03,2025,6,SKU-0048,Apparel,118.06,115.66
2025-02-03,2025,6,SKU-0049,Apparel,105.51,105.8
2025-02-03,2025,6,SKU-0051,Home,66.78,69.0
2025-02-03,2025,6,SKU-0053,Home,69.94,63.01
2025-02-03,2025,6,SKU-0055,Home,73.41,79.75
2025-02-03,2025,6,SKU-0056,Home,89.91,101.1
2025-02-03,2025,6,SKU-0057,Home,72.25,64.05
2025-02-03,2025,6,SKU-0058,Home,72.83,71.33
2025-02-03,2025,6,SKU-0059,Home,76.18,84.37
2025-02-03,2025,6,SKU-0060,Home,71.42,82.16
2025-02-03,2025,6,SKU-0061,Home,71.28999999999999,76.13
2025-02-03,2025,6,SKU-0062,Home,75.06,80.16
2025-02-03,2025,6,SKU-0063,Home,68.9,68.31
2025-02-03,2025,6,SKU-0064,Home,77.98,79.4
2025-02-03,2025,6,SKU-0065,Home,78.28,79.84
2025-02-03,2025,6,SKU-0066,Home,73.4,73.42
2025-02-03,2025,6,SKU-0067,Home,73.66,67.49
2025-02-03,2025,6,SKU-0068,Home,72.98,66.17
2025-02-03,2025,6,SKU-0069,Home,75.0,79.34
2025-02-03,2025,6,SKU-0070,Home,78.18,74.13
2025-02-03,2025,6,SKU-0071,Home,83.42,87.09
2025-02-03,2025,6,SKU-0072,Home,84.82000000000001,80.22
2025-02-03,2025,6,SKU-0074,Home,73.19,79.17999999999999
2025-02-03,2025,6,SKU-0076,Toys,68.53,62.43
2025-02-03,2025,6,SKU-0077,Toys,74.34,71.75999999999999
2025-02-03,2025,6,SKU-0078,Toys,67.73,51.44
2025-02-03,2025,6,SKU-0079,Toys,66.37,58.94
2025-02-03,2025,6,SKU-0080,Toys,68.56,73.77000000000001
2025-02-03,2025,6,SKU-0082,Toys,68.58,71.05
2025-02-03,2025,6,SKU-0083,Toys,62.94,70.44
2025-02-03,2025,6,SKU-0084,Toys,70.16,75.58
2025-02-03,2025,6,SKU-0085,Toys,75.21000000000001,75.15
2025-02-03,2025,6,SKU-0086,Toys,70.94,68.21
2025-02-03,2025,6,SKU-0087,Toys,66.55,72.03999999999999
2025-02-03,2025,6,SKU-0088,Toys,73.93,63.78
2025-02-03,2025,6,SKU-0089,Toys,62.57,76.91
2025-02-03,2025,6,SKU-0090,Toys,62.85,56.57000000000001
2025-02-03,2025,6,SKU-0091,Toys,51.8,56.8
2025-02-03,2025,6,SKU-0093,Toys,70.56,71.65
2025-02-03,2025,6,SKU-0094,Toys,73.86,72.34
2025-02-03,2025,6,SKU-0095,Toys,60.47,62.49
2025-02-03,2025,6,SKU-0096,Toys,65.03,69.46000000000001
2025-02-03,2025,6,SKU-0097,Toys,65.58,60.58
2025-02-03,2025,6,SKU-0098,Toys,59.01,58.129999999999995
2025-02-03,2025,6,SKU-0099,Toys,63.64,73.34
2025-02-03,2025,6,SKU-0100,Toys,65.85,57.42
2025-02-10,2025,7,SKU-0001,Electronics,68.45,70.35
2025-02-10,2025,7,SKU-0002,Electronics,65.99,77.48
2025-02-10,2025,7,SKU-0003,Electronics,66.46000000000001,64.44
2025-02-10,2025,7,SKU-0004,Electronics,60.1,62.099999999999994
2025-02-10,2025,7,SKU-0005,Electronics,62.519999999999996,53.7
2025-02-10,2025,7,SKU-0006,Electronics,65.03,57.53
2025-02-10,2025,7,SKU-0007,Electronics,58.71,56.63
2025-02-10,2025,7,SKU-0009,Electronics,65.12,72.82
2025-02-10,2025,7,SKU-0011,Electronics,67.72,74.31
2025-02-10,2025,7,SKU-0012,Electronics,59.44,55.97
2025-02-10,2025,7,SKU-0013,Electronics,68.28,62.42
2025-02-10,2025,7,SKU-0014,Electronics,49.61,45.69
2025-02-10,2025,7,SKU-0015,Electronics,57.34,63.85
2025-02-10,2025,7,SKU-0016,Electronics,63.839999999999996,57.96
2025-02-10,2025,7,SKU-0019,Electronics,53.29,52.68
2025-02-10,2025,7,SKU-0021,Electronics,61.61,69.31
2025-02-10,2025,7,SKU-0023,Electronics,67.55,56.989999999999995
2025-02-10,2025,7,SKU-0024,Electronics,79.43,81.93
2025-02-10,2025,7,SKU-0025,Electronics,61.47,68.23
2025-02-10,2025,7,SKU-0027,Apparel,92.35,92.74
2025-02-10,2025,7,SKU-0028,Apparel,107.16,117.71000000000001
2025-02-10,2025,7,SKU-0029,Apparel,108.22,118.18
2025-02-10,2025,7,SKU-0030,Apparel,100.96000000000001,106.4
2025-02-10,2025,7,SKU-0031,Apparel,101.75,97.33
2025-02-10,2025,7,SKU-0032,Apparel,111.67,95.15
2025-02-10,2025,7,SKU-0033,Apparel,116.52,108.88
2025-02-10,2025,7,SKU-0034,Apparel,102.28,86.92999999999999
2025-02-10,2025,7,SKU-0035,Apparel,93.61,94.37
2025-02-10,2025,7,SKU-0036,Apparel,115.61,116.4
2025-02-10,2025,7,SKU-0037,Apparel,112.14,118.05000000000001
2025-02-10,2025,7,SKU-0038,Apparel,107.97,100.49
2025-02-10,2025,7,SKU-0039,Apparel,99.8,108.42000000000002
2025-02-10,2025,7,SKU-0040,Apparel,112.14,102.9
2025-02-10,2025,7,SKU-0041,Apparel,106.5,107.4
2025-02-10,2025,7,SKU-0043,Apparel,102.4,102.82
2025-02-10,2025,7,SKU-0044,Apparel,106.08,104.23
2025-02-10,2025,7,SKU-0045,Apparel,114.87,122.84
2025-02-10,2025,7,SKU-0047,Apparel,112.72,111.09
2025-02-10,2025,7,SKU-0048,Apparel,105.65,111.1
2025-02-10,2025,7,SKU-0049,Apparel,104.34,101.23
2025-02-10,2025,7,SKU-0051,Home,76.5,82.10000000000001
2025-02-10,2025,7,SKU-0053,Home,82.08,82.79
2025-02-10,2025,7,SKU-0055,Home,81.31,78.9
2025-02-10,2025,7,SKU-0056,Home,75.07,72.34
2025-02-10,2025,7,SKU-0057,Home,77.48,70.89
2025-02-10,2025,7,SKU-0058,Home,73.17,74.83
2025-02-10,2025,7,SKU-0059,Home,62.4,67.02
2025-02-10,2025,7,SKU-0060,Home,83.53999999999999,85.33
2025-02-10,2025,7,SKU-0061,Home,75.53,68.28999999999999
2025-02-10,2025,7,SKU-0062,Home,63.17,57.94
2025-02-10,2025,7,SKU-0063,Home,75.72,73.43
2025-02-10,2025,7,SKU-0064,Home,81.08,77.53
2025-02-10,2025,7,SKU-0065,Home,63.28,65.24000000000001
2025-02-10,2025,7,SKU-0066,Home,70.26,80.49
2025-02-10,2025,7,SKU-0067,Home,74.4,73.11
2025-02-10,2025,7,SKU-0068,Home,69.78,62.51
2025-02-10,2025,7,SKU-0069,Home,73.61,76.83
2025-02-10,2025,7,SKU-0070,Home,86.1,76.73
2025-02-10,2025,7,SKU-0071,Home,75.42,73.93
2025-02-10,2025,7,SKU-0072,Home,85.51,82.87
2025-02-10,2025,7,SKU-0074,Home,74.5,74.85000000000001
2025-02-10,2025,7,SKU-0076,Toys,76.83,84.76
2025-02-10,2025,7,SKU-0077,Toys,69.14,63.35
2025-02-10,2025,7,SKU-0078,Toys,64.13,73.5
2025-02-10,2025,7,SKU-0079,Toys,72.99,65.63
2025-02-10,2025,7,SKU-0080,Toys,68.62,63.77
2025-02-10,2025,7,SKU-0082,Toys,68.82,64.85
2025-02-10,2025,7,SKU-0083,Toys,67.18,71.5
2025-02-10,2025,7,SKU-0084,Toys,72.01,71.03999999999999
2025-02-10,2025,7,SKU-0085,Toys,65.35,54.519999999999996
2025-02-10,2025,7,SKU-0086,Toys,69.9,81.58
2025-02-10,2025,7,SKU-0087,Toys,69.94,65.49000000000001
2025-02-10,2025,7,SKU-0088,Toys,70.85,79.42
2025-02-10,2025,7,SKU-0089,Toys,75.52,91.31
2025-02-10,2025,7,SKU-0090,Toys,62.77,63.57
2025-02-10,2025,7,SKU-0091,Toys,75.85,86.0
2025-02-10,2025,7,SKU-0093,Toys,62.129999999999995,58.49
2025-02-10,2025,7,SKU-0094,Toys,69.18,68.72
2025-02-10,2025,7,SKU-0095,Toys,62.73,69.3
2025-02-10,2025,7,SKU-0096,Toys,64.54,66.74000000000001
2025-02-10,2025,7,SKU-0097,Toys,68.56,66.57
2025-02-10,2025,7,SKU-0098,Toys,63.67,80.94
2025-02-10,2025,7,SKU-0099,Toys,73.81,76.96000000000001
2025-02-10,2025,7,SKU-0100,Toys,65.5,67.98
2025-02-17,2025,8,SKU-0001,Electronics,72.95,71.62
2025-02-17,2025,8,SKU-0002,Electronics,60.510000000000005,55.019999999999996
2025-02-17,2025,8,SKU-0003,Electronics,60.82,59.47
2025-02-17,2025,8,SKU-0004,Electronics,61.989999999999995,60.120000000000005
2025-02-17,2025,8,SKU-0005,Electronics,70.22,67.47
2025-02-17,2025,8,SKU-0006,Electronics,58.97,53.32
2025-02-17,2025,8,SKU-0007,Electronics,62.17,63.06
2025-02-17,2025,8,SKU-0009,Electronics,53.62,58.53
2025-02-17,2025,8,SKU-0011,Electronics,62.980000000000004,53.0
2025-02-17,2025,8,SKU-0012,Electronics,62.94,63.89
2025-02-17,2025,8,SKU-0013,Electronics,60.25,40.620000000000005
2025-02-17,2025,8,SKU-0014,Electronics,60.78,60.75
2025-02-17,2025,8,SKU-0015,Electronics,59.75,64.81
2025-02-17,2025,8,SKU-0016,Electronics,66.87,58.7
2025-02-17,2025,8,SKU-0019,Electronics,54.2,68.32
2025-02-17,2025,8,SKU-0021,Electronics,70.62,64.15
2025-02-17,2025,8,SKU-0023,Electronics,58.84,65.66
2025-02-17,2025,8,SKU-0024,Electronics,60.620000000000005,72.53999999999999
2025-02-17,2025,8,SKU-0025,Electronics,63.14,72.28999999999999
2025-02-17,2025,8,SKU-0027,Apparel,115.36,107.63
2025-02-17,2025,8,SKU-0028,Apparel,110.41,110.03
2025-02-17,2025,8,SKU-0029,Apparel,109.71000000000001,104.9
2025-02-17,2025,8,SKU-0030,Apparel,103.47,112.25999999999999
2025-02-17,2025,8,SKU-0031,Apparel,110.77,122.02
2025-02-17,2025,8,SKU-0032,Apparel,105.08,104.24000000000001
2025-02-17,2025,8,SKU-0033,Apparel,105.93,98.33
2025-02-17,2025,8,SKU-0034,Apparel,105.26,114.4
2025-02-17,2025,8,SKU-0035,Apparel,105.75,108.91999999999999
2025-02-17,2025,8,SKU-0036,Apparel,101.62,98.23
2025-02-17,2025,8,SKU-0037,Apparel,108.31,97.34
2025-02-17,2025,8,SKU-0038,Apparel,101.88,94.81
2025-02-17,2025,8,SKU-0039,Apparel,104.28,115.49000000000001
2025-02-17,2025,8,SKU-0040,Apparel,116.7,116.44
2025-02-17,2025,8,SKU-0041,Apparel,106.16,97.85
2025-02-17,2025,8,SKU-0043,Apparel,113.82,109.35
2025-02-17,2025,8,SKU-0044,Apparel,112.17,117.34
2025-02-17,2025,8,SKU-0045,Apparel,110.64,104.3
2025-02-17,2025,8,SKU-0047,Apparel,113.22999999999999,105.07
2025-02-17,2025,8,SKU-0048,Apparel,111.56,117.91
2025-02-17,2025,8,SKU-0049,Apparel,110.21,109.22
2025-02-17,2025,8,SKU-0051,Home,71.07000000000001,68.27
2025-02-17,2025,8,SKU-0053,Home,71.18,61.41
2025-02-17,2025,8,SKU-0055,Home,65.35,57.08
2025-02-17,2025,8,SKU-0056,Home,84.65,82.0
2025-02-17,2025,8,SKU-0057,Home,71.88,74.65
2025-02-17,2025,8,SKU-0058,Home,76.26,73.87
2025-02-17,2025,8,SKU-0059,Home,72.81,71.94
2025-02-17,2025,8,SKU-0060,Home,68.5,69.89
2025-02-17,2025,8,SKU-0061,Home,74.28999999999999,80.28999999999999
2025-02-17,2025,8,SKU-0062,Home,75.37,73.65
2025-02-17,2025,8,SKU-0063,Home,74.39,77.38
2025-02-17,2025,8,SKU-0064,Home,79.19,87.75
2025-02-17,2025,8,SKU-0065,Home,74.72,74.81
2025-02-17,2025,8,SKU-0066,Home,81.03,80.16
2025-02-17,2025,8,SKU-0067,Home,82.81,79.85
2025-02-17,2025,8,SKU-0068,Home,80.5,82.1
2025-02-17,2025,8,SKU-0069,Home,75.28,91.52
2025-02-17,2025,8,SKU-0070,Home,74.4,79.55
2025-02-17,2025,8,SKU-0071,Home,87.68,78.49
2025-02-17,2025,8,SKU-0072,Home,85.69,79.48
2025-02-17,2025,8,SKU-0074,Home,82.75,79.71000000000001
2025-02-17,2025,8,SKU-0076,Toys,63.87,65.51
2025-02-17,2025,8,SKU-0077,Toys,74.62,88.84
2025-02-17,2025,8,SKU-0078,Toys,70.97,68.6
2025-02-17,2025,8,SKU-0079,Toys,73.82,73.45
2025-02-17,2025,8,SKU-0080,Toys,70.53999999999999,67.92
2025-02-17,2025,8,SKU-0082,Toys,78.05,84.8
2025-02-17,2025,8,SKU-0083,Toys,67.10000000000001,64.19
2025-02-17,2025,8,SKU-0084,Toys,67.67,64.35
2025-02-17,2025,8,SKU-0085,Toys,70.95,56.309999999999995
2025-02-17,2025,8,SKU-0086,Toys,74.51,72.27
2025-02-17,2025,8,SKU-0087,Toys,61.04,71.45
2025-02-17,2025,8,SKU-0088,Toys,65.11,65.36
2025-02-17,2025,8,SKU-0089,Toys,63.69,58.84
2025-02-17,2025,8,SKU-0090,Toys,65.64,67.79
2025-02-17,2025,8,SKU-0091,Toys,61.51,58.76
2025-02-17,2025,8,SKU-0093,Toys,59.91,61.69
2025-02-17,2025,8,SKU-0094,Toys,68.42,78.53
2025-02-17,2025,8,SKU-0095,Toys,80.17,87.28999999999999
2025-02-17,2025,8,SKU-0096,Toys,66.24,63.56
2025-02-17,2025,8,SKU-0097,Toys,71.15,69.22
2025-02-17,2025,8,SKU-0098,Toys,64.04,72.01
2025-02-17,2025,8,SKU-0099,Toys,74.91,76.65
2025-02-17,2025,8,SKU-0100,Toys,64.48,56.019999999999996
2025-02-24,2025,9,SKU-0001,Electronics,66.64999999999999,73.69
2025-02-24,2025,9,SKU-0002,Electronics,61.32,67.62
2025-02-24,2025,9,SKU-0003,Electronics,52.16,62.08
2025-02-24,2025,9,SKU-0004,Electronics,58.93,50.97
2025-02-24,2025,9,SKU-0005,Electronics,61.52,64.00999999999999
2025-02-24,2025,9,SKU-0006,Electronics,54.89,53.89
2025-02-24,2025,9,SKU-0007,Electronics,58.23,44.39
2025-02-24,2025,9,SKU-0009,Electronics,54.69,54.12
2025-02-24,2025,9,SKU-0011,Electronics,54.15,56.99
2025-02-24,2025,9,SKU-0012,Electronics,56.4,47.75
2025-02-24,2025,9,SKU-0013,Electronics,65.74,74.47
2025-02-24,2025,9,SKU-0014,Electronics,63.63,56.46
2025-02-24,2025,9,SKU-0015,Electronics,64.85,63.11
2025-02-24,2025,9,SKU-0016,Electronics,57.53,59.0
2025-02-24,2025,9,SKU-0019,Electronics,57.69,54.3
2025-02-24,2025,9,SKU-0021,Electronics,59.46,63.1
2025-02-24,2025,9,SKU-0023,Electronics,55.09,63.17
2025-02-24,2025,9,SKU-0024,Electronics,63.230000000000004,62.54
2025-02-24,2025,9,SKU-0025,Electronics,64.37,64.98
2025-02-24,2025,9,SKU-0027,Apparel,99.22,89.37
2025-02-24,2025,9,SKU-0028,Apparel,101.66,103.53999999999999
2025-02-24,2025,9,SKU-0029,Apparel,98.04,102.41
2025-02-24,2025,9,SKU-0030,Apparel,101.54,101.61
2025-02-24,2025,9,SKU-0031,Apparel,107.03,120.65
2025-02-24,2025,9,SKU-0032,Apparel,110.55000000000001,111.22
2025-02-24,2025,9,SKU-0033,Apparel,106.99000000000001,104.75
2025-02-24,2025,9,SKU-0034,Apparel,93.68,97.23
2025-02-24,2025,9,SKU-0035,Apparel,102.09,103.62
2025-02-24,2025,9,SKU-0036,Apparel,97.35,95.14999999999999
2025-02-24,2025,9,SKU-0037,Apparel,99.73,92.84
2025-02-24,2025,9,SKU-0038,Apparel,108.68,110.1
2025-02-24,2025,9,SKU-0039,Apparel,111.92999999999999,120.22
2025-02-24,2025,9,SKU-0040,Apparel,97.13,95.95
2025-02-24,2025,9,SKU-0041,Apparel,107.81,111.99000000000001
2025-02-24,2025,9,SKU-0043,Apparel,106.14,107.17
2025-02-24,2025,9,SKU-0044,Apparel,100.1,97.7
2025-02-24,2025,9,SKU-0045,Apparel,96.6,87.95
2025-02-24,2025,9,SKU-0047,Apparel,101.28,102.08
2025-02-24,2025,9,SKU-0048,Apparel,106.92,105.94
2025-02-24,2025,9,SKU-0049,Apparel,100.56,104.27000000000001
2025-02-24,2025,9,SKU-0051,Home,74.59,67.58
2025-02-24,2025,9,SKU-0053,Home,69.14,63.4
2025-02-24,2025,9,SKU-0055,Home,79.82,92.53999999999999
2025-02-24,2025,9,SKU-0056,Home,83.57,87.96
2025-02-24,2025,9,SKU-0057,Home,73.8,80.03999999999999
2025-02-24,2025,9,SKU-0058,Home,72.76,75.16
2025-02-24,2025,9,SKU-0059,Home,81.28,85.86
2025-02-24,2025,9,SKU-0060,Home,80.33,67.08
2025-02-24,2025,9,SKU-0061,Home,72.04,69.84
2025-02-24,2025,9,SKU-0062,Home,70.72,74.81
2025-02-24,2025,9,SKU-0063,Home,80.11,85.06
2025-02-24,2025,9,SKU-0064,Home,84.92,81.96000000000001
2025-02-24,2025,9,SKU-0065,Home,76.63,78.66
2025-02-24,2025,9,SKU-0066,Home,75.33,68.88
2025-02-24,2025,9,SKU-0067,Home,77.5,75.78
2025-02-24,2025,9,SKU-0068,Home,76.66,87.9
2025-02-24,2025,9,SKU-0069,Home,74.25,78.24
2025-02-24,2025,9,SKU-0070,Home,77.11,77.6
2025-02-24,2025,9,SKU-0071,Home,69.59,63.33
2025-02-24,2025,9,SKU-0072,Home,69.89,65.86
2025-02-24,2025,9,SKU-0074,Home,79.05,69.39
2025-02-24,2025,9,SKU-0076,Toys,72.58,72.54
2025-02-24,2025,9,SKU-0077,Toys,65.3,61.45
2025-02-24,2025,9,SKU-0078,Toys,74.27,61.150000000000006
2025-02-24,2025,9,SKU-0079,Toys,68.97,69.19
2025-02-24,2025,9,SKU-0080,Toys,59.16,58.57000000000001
2025-02-24,2025,9,SKU-0082,Toys,71.64,83.3
2025-02-24,2025,9,SKU-0083,Toys,68.07,63.91
2025-02-24,2025,9,SKU-0084,Toys,65.79,65.06
2025-02-24,2025,9,SKU-0085,Toys,68.91,75.09
2025-02-24,2025,9,SKU-0086,Toys,59.9,61.059999999999995
2025-02-24,2025,9,SKU-0087,Toys,69.93,73.57000000000001
2025-02-24,2025,9,SKU-0088,Toys,66.82,76.33
2025-02-24,2025,9,SKU-0089,Toys,68.56,67.12
2025-02-24,2025,9,SKU-0090,Toys,67.97,50.25
2025-02-24,2025,9,SKU-0091,Toys,65.6,73.9
2025-02-24,2025,9,SKU-0093,Toys,65.27,68.98
2025-02-24,2025,9,SKU-0094,Toys,68.28,62.7
2025-02-24,2025,9,SKU-0095,Toys,67.48,78.1
2025-02-24,2025,9,SKU-0096,Toys,62.86,66.47
2025-02-24,2025,9,SKU-0097,Toys,73.61,75.69
2025-02-24,2025,9,SKU-0098,Toys,68.17,71.74
2025-02-24,2025,9,SKU-0099,Toys,71.46,62.589999999999996
2025-02-24,2025,9,SKU-0100,Toys,75.53999999999999,57.72
2025-03-03,2025,10,SKU-0001,Electronics,59.97,53.75
2025-03-03,2025,10,SKU-0002,Electronics,64.83,67.89
2025-03-03,2025,10,SKU-0003,Electronics,65.12,61.230000000000004
2025-03-03,2025,10,SKU-0004,Electronics,55.14,43.04
2025-03-03,2025,10,SKU-0005,Electronics,65.98,65.78999999999999
2025-03-03,2025,10,SKU-0006,Electronics,50.43,52.68
2025-03-03,2025,10,SKU-0007,Electronics,61.91,48.43
2025-03-03,2025,10,SKU-0009,Electronics,61.16,51.120000000000005
2025-03-03,2025,10,SKU-0011,Electronics,59.980000000000004,70.52000000000001
2025-03-03,2025,10,SKU-0012,Electronics,61.79,53.67999999999999
2025-03-03,2025,10,SKU-0013,Electronics,64.27,59.52
2025-03-03,2025,10,SKU-0014,Electronics,61.35,60.39
2025-03-03,2025,10,SKU-0015,Electronics,55.47,49.730000000000004
2025-03-03,2025,10,SKU-0016,Electronics,66.19,68.01
2025-03-03,2025,10,SKU-0019,Electronics,62.46000000000001,66.4
2025-03-03,2025,10,SKU-0021,Electronics,63.59,67.36
2025-03-03,2025,10,SKU-0023,Electronics,53.58,63.129999999999995
2025-03-03,2025,10,SKU-0024,Electronics,54.27,48.1
2025-03-03,2025,10,SKU-0025,Electronics,70.3,77.13
2025-03-03,2025,10,SKU-0027,Apparel,103.68,103.0
2025-03-03,2025,10,SKU-0028,Apparel,116.96000000000001,111.54
2025-03-03,2025,10,SKU-0029,Apparel,96.94999999999999,97.97
2025-03-03,2025,10,SKU-0030,Apparel,102.41,102.63999999999999
2025-03-03,2025,10,SKU-0031,Apparel,102.68,116.75
2025-03-03,2025,10,SKU-0032,Apparel,103.10000000000001,97.93
2025-03-03,2025,10,SKU-0033,Apparel,97.38,94.95
2025-03-03,2025,10,SKU-0034,Apparel,97.28999999999999,97.76
2025-03-03,2025,10,SKU-0035,Apparel,109.80000000000001,110.75999999999999
2025-03-03,2025,10,SKU-0036,Apparel,104.26,105.28
2025-03-03,2025,10,SKU-0037,Apparel,95.42,91.84
2025-03-03,2025,10,SKU-0038,Apparel,110.8,104.3
2025-03-03,2025,10,SKU-0039,Apparel,106.34,99.69
2025-03-03,2025,10,SKU-0040,Apparel,110.18,112.65
2025-03-03,2025,10,SKU-0041,Apparel,110.13,108.81
2025-03-03,2025,10,SKU-0043,Apparel,105.92,107.14
2025-03-03,2025,10,SKU-0044,Apparel,111.76,113.2
2025-03-03,2025,10,SKU-0045,Apparel,107.81,100.16
2025-03-03,2025,10,SKU-0047,Apparel,110.29,108.46000000000001
2025-03-03,2025,10,SKU-0048,Apparel,93.13,82.61
2025-03-03,2025,10,SKU-0049,Apparel,107.69,99.91
2025-03-03,2025,10,SKU-0051,Home,74.02,72.68
2025-03-03,2025,10,SKU-0053,Home,73.18,76.94
2025-03-03,2025,10,SKU-0055,Home,86.99,89.52
2025-03-03,2025,10,SKU-0056,Home,77.25999999999999,88.03
2025-03-03,2025,10,SKU-0057,Home,69.99,72.0
2025-03-03,2025,10,SKU-0058,Home,78.73,74.03
2025-03-03,2025,10,SKU-0059,Home,87.41,86.61
2025-03-03,2025,10,SKU-0060,Home,72.23,81.31
2025-03-03,2025,10,SKU-0061,Home,83.74,79.17
2025-03-03,2025,10,SKU-0062,Home,69.61,69.23
2025-03-03,2025,10,SKU-0063,Home,74.14,68.84
2025-03-03,2025,10,SKU-0064,Home,66.63,71.87
2025-03-03,2025,10,SKU-0065,Home,78.68,84.83
2025-03-03,2025,10,SKU-0066,Home,74.73,82.52000000000001
2025-03-03,2025,10,SKU-0067,Home,75.42,79.32
2025-03-03,2025,10,SKU-0068,Home,66.31,55.07
2025-03-03,2025,10,SKU-0069,Home,83.07,75.05
2025-03-03,2025,10,SKU-0070,Home,85.59,86.75
2025-03-03,2025,10,SKU-0071,Home,76.59,83.94
2025-03-03,2025,10,SKU-0072,Home,78.45,81.18
2025-03-03,2025,10,SKU-0074,Home,73.56,69.07
2025-03-03,2025,10,SKU-0076,Toys,60.8,61.07
2025-03-03,2025,10,SKU-0077,Toys,68.86,78.13
2025-03-03,2025,10,SKU-0078,Toys,70.97,77.73
2025-03-03,2025,10,SKU-0079,Toys,61.08,56.83
2025-03-03,2025,10,SKU-0080,Toys,61.4,61.9
2025-03-03,2025,10,SKU-0082,Toys,59.98,73.2
2025-03-03,2025,10,SKU-0083,Toys,65.4,68.9
2025-03-03,2025,10,SKU-0084,Toys,61.32,59.56
2025-03-03,2025,10,SKU-0085,Toys,66.21000000000001,68.16
2025-03-03,2025,10,SKU-0086,Toys,73.43,79.08
2025-03-03,2025,10,SKU-0087,Toys,79.34,81.25999999999999
2025-03-03,2025,10,SKU-0088,Toys,77.92,80.31
2025-03-03,2025,10,SKU-0089,Toys,72.46,77.13
2025-03-03,2025,10,SKU-0090,Toys,69.22,62.13
2025-03-03,2025,10,SKU-0091,Toys,68.58,67.78
2025-03-03,2025,10,SKU-0093,Toys,72.96,72.3
2025-03-03,2025,10,SKU-0094,Toys,64.33,61.93
2025-03-03,2025,10,SKU-0095,Toys,69.28999999999999,75.71000000000001
2025-03-03,2025,10,SKU-0096,Toys,71.62,75.41
2025-03-03,2025,10,SKU-0097,Toys,72.73,80.75
2025-03-03,2025,10,SKU-0098,Toys,65.5,65.22
2025-03-03,2025,10,SKU-0099,Toys,67.46000000000001,81.7
2025-03-03,2025,10,SKU-0100,Toys,68.48,68.47
2025-03-10,2025,11,SKU-0001,Electronics,62.43,73.59
2025-03-10,2025,11,SKU-0002,Electronics,60.1,63.86
2025-03-10,2025,11,SKU-0003,Electronics,54.98,57.41
2025-03-10,2025,11,SKU-0004,Electronics,63.69,56.31
2025-03-10,2025,11,SKU-0005,Electronics,56.16,65.87
2025-03-10,2025,11,SKU-0006,Electronics,62.55,66.26
2025-03-10,2025,11,SKU-0007,Electronics,54.06,56.97
2025-03-10,2025,11,SKU-0009,Electronics,62.92,69.09
2025-03-10,2025,11,SKU-0011,Electronics,48.94,49.519999999999996
2025-03-10,2025,11,SKU-0012,Electronics,69.03,67.92
2025-03-10,2025,11,SKU-0013,Electronics,61.44,64.1
2025-03-10,2025,11,SKU-0014,Electronics,56.64,60.8
2025-03-10,2025,11,SKU-0015,Electronics,62.85,63.94
2025-03-10,2025,11,SKU-0016,Electronics,59.64,67.82
2025-03-10,2025,11,SKU-0019,Electronics,63.53,68.82000000000001
2025-03-10,2025,11,SKU-0021,Electronics,68.61,67.38
2025-03-10,2025,11,SKU-0023,Electronics,57.26,67.38
2025-03-10,2025,11,SKU-0024,Electronics,64.42,70.53
2025-03-10,2025,11,SKU-0025,Electronics,64.08,63.870000000000005
2025-03-10,2025,11,SKU-0027,Apparel,100.89,95.53
2025-03-10,2025,11,SKU-0028,Apparel,108.04,105.01
2025-03-10,2025,11,SKU-0029,Apparel,110.91,117.88999999999999
